Tweet_ID,Parent_Tweet_ID,Time,Account_Name,Tweet,TweetScore,Sentiment,Noun,Influence
1256957565562486784,None,2020-05-03 14:43:31,realDonaldTrump,"....And then came a Plague, a great and powerful Plague, and the World was never to be the same again! But America… https://t.co/X1ePUkGoP3",0.8016,positive,plague great,0
1256958918326202368,1256957565562486784,2020-05-03 14:48:53,Ella96905603,@realDonaldTrump https://t.co/Q6ghLuTJqT,0.0,neutral,plague great,13.74658361099039
1256958917629771778,1256957565562486784,2020-05-03 14:48:53,JamesisaDJ,@realDonaldTrump 🖕😆🖕 https://t.co/beoBpyQPey,0.0,neutral,plague great,0.5396443886051402
1256958922449195012,1256957565562486784,2020-05-03 14:48:54,GennyBroderick,@realDonaldTrump The people must awaken.  🇺🇸🌎#Trump2020 #WWG1WGA  #WWG1WGAWORLDWIDE https://t.co/Phlwp3NxgU,0.0,neutral,plague great,3.218374427563913
1256958922319069185,1256957565562486784,2020-05-03 14:48:54,PrinceLaw1978,@realDonaldTrump And God is leading America and the world in a perpetual victory parade.,0.2732,positive,plague great,4.791735191220884
1256958922113646592,1256957565562486784,2020-05-03 14:48:54,FNyadimu,@realDonaldTrump Smartest guy in America...  Making speeches from the future...   He has built a time machine,0.6124,positive,plague great,1.52616461800099
1256958921660563456,1256957565562486784,2020-05-03 14:48:54,Danielg40505462,@realDonaldTrump Don't try to b a poet wen u r a mass murderer.,-0.6808,negative,plague great,0.7196442521483083
1256958921396424706,1256957565562486784,2020-05-03 14:48:54,israelradioguy,@realDonaldTrump But you haven't risen! You've opened up your country ahead of the curve while people are still dyi… https://t.co/qMmWktiX8P,0.0,neutral,plague great,28.17184135179754
1256958920419139584,1256957565562486784,2020-05-03 14:48:54,KrazzyKatty,"@realDonaldTrump Cool story, bro. #GoJoe",0.3182,positive,plague great,20.274568963489777
1256958919479627780,1256957565562486784,2020-05-03 14:48:54,queenbethie24,@realDonaldTrump https://t.co/tVhdAz7M4P,0.0,neutral,plague great,0.15478866235703628
1256958919362125824,1256957565562486784,2020-05-03 14:48:54,HQuenault,@realDonaldTrump And THAT perfectly describes the four LONG years of your presidency in a nutshell.,0.6369,positive,plague great,8.747200895713371
1256958918615416833,1256957565562486784,2020-05-03 14:48:54,No1_in_Canada,@realDonaldTrump what the ever loving fuck is this word salad?,0.1027,positive,plague great,7.372850895336639
1256958925418758144,1256957565562486784,2020-05-03 14:48:55,so_many_cats,@realDonaldTrump Changed your meds again I see.,0.0,neutral,plague great,2.5470256018026762
1256958924554563584,1256957565562486784,2020-05-03 14:48:55,jewelwilson51,@realDonaldTrump God shed His grace on thee.,0.5994,positive,plague great,23.68431872538426
1256958924445581314,1256957565562486784,2020-05-03 14:48:55,sum18,@realDonaldTrump https://t.co/ecIDXbRtjk,0.0,neutral,plague great,4.4993813553295885
1256958924227514368,1256957565562486784,2020-05-03 14:48:55,akaspunkynana,@realDonaldTrump 42 months,0.0,neutral,plague great,0.7231396276101355
1256958923606720514,1256957565562486784,2020-05-03 14:48:55,Lumegu,@realDonaldTrump Delusional POS,0.0,neutral,plague great,0.0016543816543816545
1256958923153776642,1256957565562486784,2020-05-03 14:48:55,pete9383,@realDonaldTrump Wasn't it a hoax?,0.2057,positive,plague great,0.2005121690561168
1256958929512398851,1256957565562486784,2020-05-03 14:48:56,JR57913297,@realDonaldTrump Don’t you have a zoom meeting with the KKK today?,0.0,neutral,plague great,0.0
1256958927717183489,1256957565562486784,2020-05-03 14:48:56,Nmondey7,@realDonaldTrump What in the fresh heck are you even talking about?,0.3182,positive,plague great,4.149369500734526
1256958934633476102,1256957565562486784,2020-05-03 14:48:57,PhilArtsis,"@realDonaldTrump Hey Pastor Donnie, I get it, a little fake religion for Sunday. Did Jared write that for you, as y… https://t.co/n7eTYkblmn",-0.4228,negative,plague great,0.8541795283368319
1256958934059036673,1256957565562486784,2020-05-03 14:48:57,carl_dennis,@realDonaldTrump Have you been sniffing glue?,0.0,neutral,plague great,0.494667510182844
1256958933534679040,1256957565562486784,2020-05-03 14:48:57,DobbynEllen,@realDonaldTrump Are you freakin' kidding me?!,0.1759,positive,plague great,2.3589530849298534
1256958931223576576,1256957565562486784,2020-05-03 14:48:57,acebaby257,@realDonaldTrump You are the plague.,0.0,neutral,plague great,0.959321554770318
1256958931211034624,1256957565562486784,2020-05-03 14:48:57,Cuntsuaylah,@realDonaldTrump ....ur not jesus.,0.0,neutral,plague great,0.6496905579413136
1256958939473813511,1256957565562486784,2020-05-03 14:48:58,Domer1erMood,@realDonaldTrump Robert Frost over here...🤦🏻‍♂️,0.0,neutral,plague great,9.906467822985897
1256958939322867713,1256957565562486784,2020-05-03 14:48:58,TrigStarr,@realDonaldTrump What the fuck is this,-0.5423,negative,plague great,0.12549346639284475
1256958939314499585,1256957565562486784,2020-05-03 14:48:58,ByrdDebrak,"@realDonaldTrump You’re no thinker of great prose are you? Keep it simple, we understand you have dementia.",0.4404,positive,plague great,46.6256038647343
1256958938593058816,1256957565562486784,2020-05-03 14:48:58,JerichoYeti,@realDonaldTrump They keep the good shizit at Camp Twitter Lodge don’t they?! Mentally unhinged 12 hour twitterstor… https://t.co/fc2DM1OmVZ,0.4926,positive,plague great,64.38388158666106
1256958938563649536,1256957565562486784,2020-05-03 14:48:58,KarlFredrik16,"@realDonaldTrump Well the graph don’t look great.
And thousands are still die every day https://t.co/urDxELjMPC",0.3182,positive,plague great,0.013943112102621306
1256958937217273856,1256957565562486784,2020-05-03 14:48:58,HarryW34,"@realDonaldTrump Pass me the crack pipe, Donny",0.0,neutral,plague great,1.4200881338945501
1256958937045389312,1256957565562486784,2020-05-03 14:48:58,Marknovakusa,@realDonaldTrump How stupid to even compose such a mindless ideological tweet.,-0.743,negative,plague great,11.533266347561218
1256958936735010823,1256957565562486784,2020-05-03 14:48:58,betheawakenig,@realDonaldTrump https://t.co/OMkmGWwNdC,0.0,neutral,plague great,225.69443905397208
1256958936374272000,1256957565562486784,2020-05-03 14:48:58,Dante58396250,@realDonaldTrump 🤔 wasn't he talking about his golf course earlier? https://t.co/KOKPDMtZpU,0.0,neutral,plague great,8.64161948876308
1256958935543812096,1256957565562486784,2020-05-03 14:48:58,Jonell95669049,"@realDonaldTrump Everyone, you still see what is going on in the world and you still won't stop being ugly to each… https://t.co/6YWGYsHmf7",0.5559,positive,plague great,0.0
1256958935392608258,1256957565562486784,2020-05-03 14:48:58,MichaelPyne15,@realDonaldTrump And president Dotard completely screwed it up and now over 1million US citizens have it.,-0.5413,negative,plague great,43.08677785835147
1256958935346675713,1256957565562486784,2020-05-03 14:48:58,Cripsiesue,@realDonaldTrump Amen Mr. President. WE WE GO ONE WE GO ALL!TRUMP2020,0.0,neutral,plague great,18.47826086956522
1256958941122236417,1256957565562486784,2020-05-03 14:48:59,joseph_cortex,@realDonaldTrump One of the greatest of all time,0.6369,positive,plague great,3.439933104153117
1256958939545194499,1256957565562486784,2020-05-03 14:48:59,rose630,@realDonaldTrump Greatest President ever! Blue states need your help now more than ever. We are being locked down t… https://t.co/XWxfJ9SO05,0.8016,positive,plague great,1.378399883640346
1256958946335698951,1256957565562486784,2020-05-03 14:49:00,TrumpPooBot,@realDonaldTrump 💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩,0.0,neutral,plague great,0.0
1256958945253564418,1256957565562486784,2020-05-03 14:49:00,StarLily2155,@realDonaldTrump You are the plague.,0.0,neutral,plague great,0.42128924898382303
1256958944750288896,1256957565562486784,2020-05-03 14:49:00,rachelksicks,@realDonaldTrump The plague is tweeting from inside the house,0.0,neutral,plague great,24.672530217566482
1256958944322433024,1256957565562486784,2020-05-03 14:49:00,ResisterSerena,"@realDonaldTrump Did a five year old type this or the president of the United States?

Oh wait.... same thing",0.4215,positive,plague great,92.33123689727464
1256958951733616641,1256957565562486784,2020-05-03 14:49:01,QuinlanShawn,"@realDonaldTrump When you're scraping the bottom, there is only one way to go.",0.0,neutral,plague great,0.07258494929727806
1256958951591157762,1256957565562486784,2020-05-03 14:49:01,dacrimmins,@realDonaldTrump Good one Mr. President.,0.4404,positive,plague great,1.6840289143480633
1256958951435825153,1256957565562486784,2020-05-03 14:49:01,TonyPelch,@realDonaldTrump https://t.co/e0j6zkR8BZ,0.0,neutral,plague great,40.84071484071484
1256958951196852224,1256957565562486784,2020-05-03 14:49:01,Carlos5ousa,@realDonaldTrump Block China please. Or even worse...,-0.1531,negative,plague great,8.801397379912665
1256958951041744899,1256957565562486784,2020-05-03 14:49:01,CalmPhrases,"@realDonaldTrump You came in power, and plague arrived! How plaguey?",0.0,neutral,plague great,1.0258358662613982
1256958950529875968,1256957565562486784,2020-05-03 14:49:01,HailSweetSeitan,@realDonaldTrump Delusional.,0.0,neutral,plague great,334.0021882760523
1256958949691097088,1256957565562486784,2020-05-03 14:49:01,Rosa49680894,@realDonaldTrump Amen Mr. President !!,0.0,neutral,plague great,14.5381226246931
1256958949338656768,1256957565562486784,2020-05-03 14:49:01,PaulJDillon2,"@realDonaldTrump You are not a leader, we will be greater without you.",0.3612,positive,plague great,5.009375
1256958949296914434,1256957565562486784,2020-05-03 14:49:01,ablington,@realDonaldTrump Trump is really leaning hard into the Jim Jones comparisons,-0.1725,negative,plague great,98.21376098580878
1256958948453879809,1256957565562486784,2020-05-03 14:49:01,petrey_ken,@realDonaldTrump America the great. America the beautiful !!!!,0.8798,positive,plague great,0.20168067226890757
1256958947916996609,1256957565562486784,2020-05-03 14:49:01,scottwilliamsdc,@realDonaldTrump Traitor.,0.0,neutral,plague great,0.3775501236397474
1256958955089207299,1256957565562486784,2020-05-03 14:49:02,blabombard,@realDonaldTrump This fan fiction has taken a really dark turn.,0.3182,positive,plague great,0.024926598081146688
1256958953616965640,1256957565562486784,2020-05-03 14:49:02,fishcreekman,"@realDonaldTrump Number one in deaths in the world, great job Trump https://t.co/qUIYQUK3u1",0.6597,positive,plague great,1.0084797381802073
1256958953159823373,1256957565562486784,2020-05-03 14:49:02,mexicanodudde,"@realDonaldTrump Drug induced narrations, nice nice.",0.6808,positive,plague great,10.40258510855279
1256958952388116480,1256957565562486784,2020-05-03 14:49:02,BlurryFace_62,@realDonaldTrump I'm guessing you totally skipped over going to Sunday mass...... again.,0.0,neutral,plague great,7.023310344827586
1256958960428560387,1256957565562486784,2020-05-03 14:49:03,BigBertha1949,@realDonaldTrump https://t.co/4e3cR3etaj,0.0,neutral,plague great,10.434577477317204
1256958958482448387,1256957565562486784,2020-05-03 14:49:03,JohnnyBlast67,"@realDonaldTrump You are the plague, you absolute ghoul.",0.0,neutral,plague great,2.31250736304732
1256958958251712513,1256957565562486784,2020-05-03 14:49:03,2probity,"@realDonaldTrump Mr. President, why is the new positive doom-n-gloom thinking &amp; the new negative is positive thinking?",0.5423,positive,plague great,6.776971433458776
1256958957513474052,1256957565562486784,2020-05-03 14:49:03,Ella96905603,@realDonaldTrump https://t.co/z0rLGgSPgf,0.0,neutral,plague great,13.74658361099039
1256958956985073664,1256957565562486784,2020-05-03 14:49:03,usaidwht,@realDonaldTrump He’s quoting some book this man wrote and turning it as if it was about him.  As usual.,0.0,neutral,plague great,0.44943796596899716
1256958956867592192,1256957565562486784,2020-05-03 14:49:03,Drew4Valpo,"@realDonaldTrump Dude, how much adderall are you on?",0.0,neutral,plague great,95.23483869802065
1256958956825645059,1256957565562486784,2020-05-03 14:49:03,jambusher,@realDonaldTrump Now the eejit thinks he's Moses .smh !!,-0.4374,negative,plague great,0.3202044927755995
1256958964421595139,1256957565562486784,2020-05-03 14:49:04,nips147,"@realDonaldTrump Sweet baby Jesus,trump got Devin nunes to write that,smell of nunes shit off that",-0.1531,negative,plague great,0.6283798964412792
1256958964102823943,1256957565562486784,2020-05-03 14:49:04,Leslie_Wilson1,"@realDonaldTrump Amen!! 

#MAGA2020 https://t.co/Tdg1uGIB3Q",0.0,neutral,plague great,657.915377446412
1256958963167293440,1256957565562486784,2020-05-03 14:49:04,fourtysix2020,@realDonaldTrump Upped your add Adderall ?,0.0,neutral,plague great,10.266510145899716
1256958962584387586,1256957565562486784,2020-05-03 14:49:04,usmccorp1975,@realDonaldTrump The Plague was fake BS and you fell for it.,-0.4767,negative,plague great,1.790374331550802
1256958962081173504,1256957565562486784,2020-05-03 14:49:04,dls2616,@realDonaldTrump https://t.co/sjXB1SY3tp,0.0,neutral,plague great,0.8433671174151208
1256958968695533568,1256957565562486784,2020-05-03 14:49:05,DeplorableBastm,"@realDonaldTrump GOD BLESS AMERICA!

#Trump2020 #MAGA2020  #MAGA",0.7689,positive,plague great,26.268488226503493
1256958967730798592,1256957565562486784,2020-05-03 14:49:05,Gal_5_14,"@realDonaldTrump A #terrorist fired 35 shots at #Cuba's Embassy in DC on Thurs. Still no official word from you,… https://t.co/yMgFcKouWh",-0.7003,negative,plague great,11.134213478108181
1256958967424712710,1256957565562486784,2020-05-03 14:49:05,WilmerA65037593,@realDonaldTrump Viejo loco,0.0,neutral,plague great,29.29273472552125
1256958966820634626,1256957565562486784,2020-05-03 14:49:05,themystyk1,@realDonaldTrump You are the great and powerful plague....destroying everything and everyone in your path. Go to hell.,0.3182,positive,plague great,0.11236215902495647
1256958966610960387,1256957565562486784,2020-05-03 14:49:05,creektothewest,@realDonaldTrump With the one true God healing our land and our people. In Jesus name Amen.,0.5994,positive,plague great,35.37823437880532
1256958966308929538,1256957565562486784,2020-05-03 14:49:05,Beto6717,"@realDonaldTrump Will be Greater than Ever Before once you are removed from office! 
#Biden2020",0.4199,positive,plague great,29.414141414141415
1256958965629452291,1256957565562486784,2020-05-03 14:49:05,LisaLivesLoves,"@realDonaldTrump George W wannabe. 
Never going to happen.",0.0,neutral,plague great,4.20468229107951
1256958965042286594,1256957565562486784,2020-05-03 14:49:05,CarteRen_bw,"@realDonaldTrump Must you really say America rose again? Why can't you carryon on the same note of the ""World"", But… https://t.co/6XoNgiwjgJ",0.0,neutral,plague great,0.6112886048988285
1256958964908068864,1256957565562486784,2020-05-03 14:49:05,leslie18368588,@realDonaldTrump Best president EVER!,0.6696,positive,plague great,98.41705426356589
1256958964811603969,1256957565562486784,2020-05-03 14:49:05,ChrisJZullo,@realDonaldTrump Donald Trump knew dangers of COVID19 beginning of January. He should have been pushing social dist… https://t.co/1zV8gOJx3q,-0.4939,negative,plague great,36.98295552618861
1256958971602178049,1256957565562486784,2020-05-03 14:49:06,iSiempreFiel,@realDonaldTrump …not to mention the lack of leadership and timely response.,-0.3182,negative,plague great,5.254835360967436
1256958971275083776,1256957565562486784,2020-05-03 14:49:06,isthismycar,@realDonaldTrump https://t.co/pf8t71FzeU,0.0,neutral,plague great,0.014334517362526448
1256958970847256576,1256957565562486784,2020-05-03 14:49:06,devoinc1,"@realDonaldTrump Awww, look.  His first book report.",0.0,neutral,plague great,3.8131212723658052
1256958970822103040,1256957565562486784,2020-05-03 14:49:06,Tehila68165244,@realDonaldTrump You are the best,0.6369,positive,plague great,1.7037037037037037
1256958970448744448,1256957565562486784,2020-05-03 14:49:06,43tessa,@realDonaldTrump You are a total waste of air.,-0.4215,negative,plague great,0.005157923480688127
1256958970289369088,1256957565562486784,2020-05-03 14:49:06,odonutxy,@realDonaldTrump https://t.co/vIbNduyHAc,0.0,neutral,plague great,0.7236062901469943
1256958968909500418,1256957565562486784,2020-05-03 14:49:06,QanonV,@realDonaldTrump The great awakening Mr President!!! We are ready !!! God bless you!! https://t.co/JHXcnGy6be,0.913,positive,plague great,12.548148148148147
1256958977176489987,1256957565562486784,2020-05-03 14:49:07,SmithWisedance,"@realDonaldTrump Ok, who really wrote this?",0.296,positive,plague great,13.752467370842096
1256958977155497984,1256957565562486784,2020-05-03 14:49:07,LisaHorses1,"@realDonaldTrump Amen!  Yes we will-God is holding America in His mighty, powerful and loving hand!",0.9214,positive,plague great,14.705203201970443
1256958976555495424,1256957565562486784,2020-05-03 14:49:07,Fragola_Girl,@realDonaldTrump I might believe your bullshit attempt at being deep if you’d have visited some hospitals. Visited… https://t.co/aWrxwgFGbA,-0.5859,negative,plague great,16.221063677451113
1256958976379387914,1256957565562486784,2020-05-03 14:49:07,Jeffrey48475619,@realDonaldTrump One if the stupider things you’ve posted and that’s saying something.,-0.5423,negative,plague great,0.9673985362608116
1256958975607623682,1256957565562486784,2020-05-03 14:49:07,kerryshayfarrel,@realDonaldTrump I hate you so much!!!!,-0.7067,negative,plague great,0.7415895737911563
1256958975561605121,1256957565562486784,2020-05-03 14:49:07,ElviSymo,@realDonaldTrump When was this?,0.0,neutral,plague great,20.242064846416383
1256958973384839168,1256957565562486784,2020-05-03 14:49:07,HubMomDeb,@realDonaldTrump Is this part of your resignation speech,-0.296,negative,plague great,0.08578522349525294
1256958980909400064,1256957565562486784,2020-05-03 14:49:08,SumKg,@realDonaldTrump https://t.co/e1yF9LDr8I,0.0,neutral,plague great,19.90261957386972
1256958980397699072,1256957565562486784,2020-05-03 14:49:08,FantaseeSound,@realDonaldTrump Let there be light.,0.0,neutral,plague great,5.2212529738302935
1256958980116615168,1256957565562486784,2020-05-03 14:49:08,COVIDtay,@realDonaldTrump Is this some sort of a sermon?,0.0,neutral,plague great,15.16939085448015
1256958979852419072,1256957565562486784,2020-05-03 14:49:08,Ella96905603,@realDonaldTrump https://t.co/1ScQw4UbOF,0.0,neutral,plague great,13.74658361099039
1256958979021864961,1256957565562486784,2020-05-03 14:49:08,Neo_Cortex_PhD,"@realDonaldTrump Many of those deaths are due directly to your failure of leadership. And more more will continue to die, thanks to you.",-0.6486,negative,plague great,2.3397108133942255
1256958978900320256,1256957565562486784,2020-05-03 14:49:08,Montanapatriot5,@realDonaldTrump Thank you President Trump for you leadership. The Republicans have call the Senate back but like g… https://t.co/9g3biwiAsT,0.6124,positive,plague great,0.6275430823714196
1256958983266537472,1256957565562486784,2020-05-03 14:49:09,Trumpythefraud,@realDonaldTrump 🖕🖕🖕🖕🖕🖕,0.0,neutral,plague great,1.110035451322607
1256958983199490048,1256957565562486784,2020-05-03 14:49:09,athem_garuna,@realDonaldTrump https://t.co/jDHbyaQbUb,0.0,neutral,plague great,0.016875886156931908
1256958983002378245,1256957565562486784,2020-05-03 14:49:09,kravrex,@realDonaldTrump @Y0landaRiggins #MAGA https://t.co/qpMbu2bYMp,0.0,neutral,plague great,31.847645549140207
1256958982956220416,1256957565562486784,2020-05-03 14:49:09,queenbethie24,@realDonaldTrump https://t.co/4d2jPpfrFT,0.0,neutral,plague great,0.15478866235703628
1256958989629259776,1256957565562486784,2020-05-03 14:49:10,Carlalemon5,"@realDonaldTrump You can play golf Mr. President, you deserve a Round of golf",0.34,positive,plague great,1.0348883517639544
1256958989251706882,1256957565562486784,2020-05-03 14:49:10,jefffenner007,"@realDonaldTrump Let's get back to work don, enough of this nonsense",-0.481,negative,plague great,0.18758065597960966
1256958988803084288,1256957565562486784,2020-05-03 14:49:10,TimothyChase929,@realDonaldTrump And know back to me praising me again and talking shit to half of the ppl.....if u vote for me ur… https://t.co/IvEUweJPSy,-0.0258,negative,plague great,0.045714285714285714
1256958988664668161,1256957565562486784,2020-05-03 14:49:10,khalidloner1,@realDonaldTrump @AbdiDerese1  check this brain fart out.,0.0,neutral,plague great,0.029315176182687308
1256958987699879936,1256957565562486784,2020-05-03 14:49:10,Voice_4Reason,@realDonaldTrump @museumof_man https://t.co/zb4J8QFEj3,0.0,neutral,plague great,12.423910052483926
1256958987628613632,1256957565562486784,2020-05-03 14:49:10,JohnnyC43198044,@realDonaldTrump We're behind you 110% Mr. President.  God bless you and your family.  TUMP 2020!!!,0.6981,positive,plague great,0.013226235052542577
1256958987423158274,1256957565562486784,2020-05-03 14:49:10,mwlangan7,@realDonaldTrump Pretty sure that’s not how the plague story went. 🤷🏻‍♂️,0.6705,positive,plague great,31.635372481442204
1256958993492250624,1256957565562486784,2020-05-03 14:49:11,FreddyMurx,"@realDonaldTrump I have my doubts.
#USA",-0.296,negative,plague great,4.64411735053937
1256958992867360770,1256957565562486784,2020-05-03 14:49:11,moniconga,@realDonaldTrump Don't Biblical plagues come with a false prophet?,0.0,neutral,plague great,7.746724033433034
1256958992305307659,1256957565562486784,2020-05-03 14:49:11,AV_Shrivastava,@realDonaldTrump Besides all these motivational statements... You and all Americans should teach a hard lesson to C… https://t.co/ukmqh2wT36,-0.1027,negative,plague great,0.35711141486921666
1256958992301113345,1256957565562486784,2020-05-03 14:49:11,badgerfan1234,@realDonaldTrump You are insane,-0.4019,negative,plague great,1.1523874664464175
1256958991730569216,1256957565562486784,2020-05-03 14:49:11,John666Slayer1,@realDonaldTrump Is the plague as bad as a dog?,-0.5423,negative,plague great,11.593513659907241
1256958990971473920,1256957565562486784,2020-05-03 14:49:11,Rebel_Rouser2,@realDonaldTrump I Proudly stand with my President. 🇺🇸,0.5574,positive,plague great,0.08348009826602602
1256958990157783044,1256957565562486784,2020-05-03 14:49:11,seriouspoolman,@realDonaldTrump Same energy https://t.co/C2Lp2NIKAy,0.2732,positive,plague great,2.5978483606557377
1256958998177169409,1256957565562486784,2020-05-03 14:49:12,BJK37030725,@realDonaldTrump Everything is always greater than before.  It isn’t to those who lost loved ones!!  You think you… https://t.co/9vlHRztQ7J,0.6892,positive,plague great,0.5953488372093023
1256958997858594817,1256957565562486784,2020-05-03 14:49:12,Recovery_ABrown,"@realDonaldTrump oh, you're still tweeting I see... Jesus, you need a class in basic leadership skills... smh",-0.3182,negative,plague great,11.773499139828322
1256958997825019905,1256957565562486784,2020-05-03 14:49:12,MrJeffA,@realDonaldTrump The fuck?!?!,-0.6645,negative,plague great,0.23031787377253238
1256958997166346249,1256957565562486784,2020-05-03 14:49:12,fitpapa08,@realDonaldTrump Amen!,0.0,neutral,plague great,0.175558125240908
1256958994863861760,1256957565562486784,2020-05-03 14:49:12,AmericanJacobin,@realDonaldTrump As soon as you step aside,0.0,neutral,plague great,0.3896883098548941
1256958994553491459,1256957565562486784,2020-05-03 14:49:12,Qbert45010210,@realDonaldTrump Amen Mr. President! Well said. @CNN @MSNBC @washingtonpost @nytimes @SpeakerPelosi @JoeBiden,0.3382,positive,plague great,0.9934895833333334
1256958994343739392,1256957565562486784,2020-05-03 14:49:12,RockyRo73673615,@realDonaldTrump This so apparently true now more then ever. https://t.co/ZZP6IR9svK,0.4728,positive,plague great,0.3587719298245614
1256958994050093063,1256957565562486784,2020-05-03 14:49:12,Peobrien,@realDonaldTrump WTF?,-0.6739,negative,plague great,0.3382285007100369
1256959001612484608,1256957565562486784,2020-05-03 14:49:13,Chipster69,@realDonaldTrump Twat,-0.6597,negative,plague great,0.058892064003527485
1256959000345788419,1256957565562486784,2020-05-03 14:49:13,paulbab5,@realDonaldTrump Freak.,-0.4404,negative,plague great,10.215205814622914
1256958999800340480,1256957565562486784,2020-05-03 14:49:13,Guadalu32648028,@realDonaldTrump Plague=Trump,0.0,neutral,plague great,3.714668827819937
1256958998701412352,1256957565562486784,2020-05-03 14:49:13,Zupykov,@realDonaldTrump https://t.co/yFOe7i6s6R,0.0,neutral,plague great,67.17544980110216
1256958998504448002,1256957565562486784,2020-05-03 14:49:13,BenjyJaymi,@realDonaldTrump #GoJoe,0.0,neutral,plague great,41.76320447990781
1256958998407979010,1256957565562486784,2020-05-03 14:49:13,PEACE_532,"@realDonaldTrump Some one is now tweeting for you POTUS 😳
Resign.",-0.34,negative,plague great,0.07226533213375318
1256959005483626498,1256957565562486784,2020-05-03 14:49:14,boogerdigger,@realDonaldTrump https://t.co/sC34FREUHP,0.0,neutral,plague great,8.003501884887287
1256959004208586752,1256957565562486784,2020-05-03 14:49:14,ConservBlue2020,@realDonaldTrump Cute story bro—,0.4588,positive,plague great,667.2337837837838
1256959003739017217,1256957565562486784,2020-05-03 14:49:14,Scott73132483,@realDonaldTrump AMEN ⛅🙏 ⛅👍👍Mr President https://t.co/4PRfPyvPrg,0.0,neutral,plague great,251.03429683989816
1256959003336355841,1256957565562486784,2020-05-03 14:49:14,Jasmine05687787,@realDonaldTrump Who is the arse writing this crap? W know you can't spell like that traitor,-0.6261,negative,plague great,9.370980279601525
1256959003092893696,1256957565562486784,2020-05-03 14:49:14,damian_godden,@realDonaldTrump https://t.co/BZsMf5zDcE,0.0,neutral,plague great,299.6925847298084
1256959002979827714,1256957565562486784,2020-05-03 14:49:14,BillyHendoe,"@realDonaldTrump Delusional as usual, Thanks  @SenSusanCollins  .
Vote and Donate @SaraGideon  .",0.4404,positive,plague great,67.05997749345376
1256959010613473281,1256957565562486784,2020-05-03 14:49:15,Egyptiankingsaa,@realDonaldTrump https://t.co/Hr7htYppdU,0.0,neutral,plague great,8.025734233038177
1256959006842802176,1256957565562486784,2020-05-03 14:49:15,Linnzyee,@realDonaldTrump You are the plague.,0.0,neutral,plague great,0.670018135267762
1256959014321168386,1256957565562486784,2020-05-03 14:49:16,lifanangel,@realDonaldTrump Badheard  Nancy,0.0,neutral,plague great,1.4277477477477476
1256959013973118984,1256957565562486784,2020-05-03 14:49:16,Toby38309489,@realDonaldTrump Shut up,0.0,neutral,plague great,87.43448407400344
1256959012727373824,1256957565562486784,2020-05-03 14:49:16,OneMoreRodeo,@realDonaldTrump What is wrong with you? Honestly? Do you not have an ounce of decency and compassion left for anyo… https://t.co/hOreNe38wI,0.504,positive,plague great,2.819796189724306
1256959011301265409,1256957565562486784,2020-05-03 14:49:16,LaDiDa18578288,@realDonaldTrump https://t.co/ggJLYtz5ao,0.0,neutral,plague great,407.8712871287129
1256959010911268866,1256957565562486784,2020-05-03 14:49:16,k_b_lvi,@realDonaldTrump Just had to make sure you weren't the parody account.,0.3182,positive,plague great,5.394181794436463
1256959018444021761,1256957565562486784,2020-05-03 14:49:17,Patriot_DFM,@realDonaldTrump Bravo President Trump.,0.0,neutral,plague great,133.89113475344683
1256959016456118273,1256957565562486784,2020-05-03 14:49:17,Ella96905603,@realDonaldTrump https://t.co/MAebzhHKLQ,0.0,neutral,plague great,13.74658361099039
1256959016397398016,1256957565562486784,2020-05-03 14:49:17,OvetCemal,@realDonaldTrump Please mr Trump look !!! You're over Angel of the dead. If someone can not stop this Crısıs. I'm s… https://t.co/LS6VAIg8Vs,-0.4567,negative,plague great,2.4632996632996633
1256959016372260864,1256957565562486784,2020-05-03 14:49:17,timptempOH,@realDonaldTrump Ghost Writer in the sky.,-0.3182,negative,plague great,0.1914106429856253
1256959015961198592,1256957565562486784,2020-05-03 14:49:17,MikeVwade,@realDonaldTrump 🔥 Fauci before the fall or we'll be doing this all over again by October.,0.0,neutral,plague great,2.8930020609093554
1256959015562571777,1256957565562486784,2020-05-03 14:49:17,silveraa,@realDonaldTrump Trump is the plague if i am reading this correctly.,0.0,neutral,plague great,9.482666488561946
1256959015453470720,1256957565562486784,2020-05-03 14:49:17,LoveMAGALife,"@realDonaldTrump Mr. President we are ready for more than a come back,  we are ready a Universal Paradigm Shift.",0.6124,positive,plague great,31.988806909004797
1256959020084183040,1256957565562486784,2020-05-03 14:49:18,treybritt42,@realDonaldTrump Somebody take the LSD away.,0.0,neutral,plague great,16.849094535427938
1256959020075646976,1256957565562486784,2020-05-03 14:49:18,jbcrane69,@realDonaldTrump Are you the plague,0.0,neutral,plague great,0.5308028405702824
1256959019908022273,1256957565562486784,2020-05-03 14:49:18,luv2dive831,@realDonaldTrump From you lips to Gods ears! Thank you for you amazing leadership and commitment to make America gr… https://t.co/I2kseFpFPl,0.8478,positive,plague great,2.6784973898964033
